sha,message,event_id
edde4c5243fcedd69821b11681178741e59b7708,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""Random.json""}",11185388302
de54545f03ecb6050acf255884bbd0b5c7556dae,"Changed linear clr, added line-height to h2, added hover img to other img w/ transition .5s, added bg image to div containing text, changed footer margin-top, added hover along w/ styling to wikipedia entry link.",11185388303
d3f1452989d018a7fea2a600abb071931356e27b,update,11185388311
41469b5721cf1ab37e614fa69367463f34a77bf1,added mongodb stitch sdk,11185388316
355d5e17fe779ff34600b87dbfc9fc2772abcba0,update init.el,11185388320
c3f9832a0accc7287dd53afb6aca54f602c14d4f,Adding variables for health check,11185388337
4ff49cc8f688628a48c97050836956fee5660bef,Fix Whitelist tests,11185388347
0b4d4351eb01b766208346958e648464773ea8fa,Replace FAQ menu item with FAQ Modal.,11185388347
864e264e5c03e28ef799c51fb8373d937e177600,commit Java,11185388348
1cf9374da3713db203150a5757ab027a67f45b4a,Update Posts “top-10-albums-of-2010”,11185388353
d29f3759af1dd0c55c43cdfc33e3aec4160cdab5,Nomeando a imagem de acordo com o id do produto,11185388354
95ebe4ad535b13c2c48dbd8e3d541d495e280ef2,Updating data.json,11185388360
fe9090ae21c5ceed441e2880d7f04d0e3851161e,Added test code for reading mode 1 TOF to the test example,11185388363
6553ea88fad924f1679e786abdabbb5a538eda4a,"Homepage Add

POG",11185388367
e67dceca24f7e899920511bc74fd3c08b54b506a,Updated _config.yml,11185388368
9c5dbe3a44833ef815c5827fc60eed5a2e3cd9d1,#retrieve_by_ingredient method,11185388370
e2023fe408ab7aa9ca5ddc206c00d49b3f9a7881,test,11185388381
0a782c372a20d55db9eae59e6dc8df01d04afdde,3.26 end2,11185388386
3da0f6e8fc8204f97e38c2d01b4d1c70acd2b09c,changed the postionting of the month day etc. added address styles and changed font for h3 and h4,11185388390
7c2219792a1bcefb435dcc856fd2aad55ec688b3,Travis CI build 187081,11185388393
0e82b71dbe8be3d397535e0a9de44a5e54199ca9,Add,11185388397
5721b6c4604d9db0227bcc688f8d495be72e0bbc,add,11185388397
a387ca5ef47da4b3bb3b1f5e1f32d6c3db80830d,Add,11185388397
9d1e08a50bec05207b7319033f0c952c4bd8590b,add,11185388397
f4437d77db2e5760cc6626be94e1b0a4ad031bf1,Add,11185388397
6affc13955c7d38e6969e95c00c66b8b5d0130a5,Add,11185388397
2e9435e3688b9e3ce50f90b2388f34d38379559f,add,11185388397
c97502a950c3eade0bea45b21b72327343181bb8,Add,11185388397
ec7932c884fac294f7988827a73ed1e54921ec54,add,11185388397
9244fa456c6c612e26d8880211317a4cb426fe22,Add,11185388397
f2a13bd32c14b82918bd144b7ac165996f55980e,Update: index.html,11185388398
58c4f179e54aa99f88dc700faa952a9832877938,update,11185388408
f6f8909d1a650c85ba6d9fd4c1bd53d7090875cb,Update File at: 2020-01-01 01:07:48,11185388409
40d5384550fb821ff91e45a7b3bf59a44db337f6,Publishing site on 2020-01-01 01:07:46,11185388414
6c89707155cbf368b1efd6010678a52a857eea75,Update godeps,11185388415
20d655c42a3d79f3603129c524fb13fec6850fb6,updated state format and got the delete key to work.,11185388433
7001514729e3f2f49de8c9e0f475939f8b2990dc,"Merge pull request #12 from Dflo88/changeStateV2

updated state format and got the delete key to work.",11185388433
bb9859c59e12fcbf52a937c12c5e649800119b25,More Performance Modifications [Better Volume Script],11185388437
bdbe6d05e480ff20599fa1e1c56649e094c99dd1,Added Polybar Source Code for Polybar Binary scripts,11185388437
762d713baf658cdef2ea276e1cede55ea7693fdf,"fix: package.json & package-lock.json to reduce vulnerabilities

The following vulnerabilities are fixed with an upgrade:
- https://snyk.io/vuln/SNYK-JS-HANDLEBARS-173692",11185388443
f1db8a003d61c5b862e290d070739ffe0fe2ffdf,Automatically backed up by Learn,11185388453
b0f7051490200804d43c051933861865d718af94,"Update config.json

Co-Authored-By: Sascha Mann <git@mail.saschamann.eu>",11185388454
d511bfac39427a800607415bd7418fe0e3f1b4dc,Fix existing scene attribution,11185388457
e939d660d21c069612c72f449a5993f4768ab4bd,Don't use the creator attribution if the scene is already published.,11185388457
97ba55cc408c89360cb5977d9b4db26bdf78c8c1,"Merge pull request #864 from mozilla/fix/attribution-republishing2

Fix attribution republishing",11185388457
3dde31325ceeff87b564ba0b9d05dae633130d4b,Move bootcamp routes to controllers folder,11185388467
93cfd6aa7d0e2c4d89a062ee0e07809b318e867f,Add all bootcamp methods from controller,11185388467
6d0f93192798f6952c723fc117be13260d882c14,Remove express & router: unneeded,11185388467
fefea7142bd4f1ac85ce1a27586366eaa7f4eada,Store test results properly; fix cyclical reference test bug,11185388468
d4cd1a265ff74c59a71c2609d3e03a0ca265255a,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""w1758972._.apps.losrios.edu.json""}",11185388480
f0330f02b2431bfddd458b3d039bd4bdf52d7d8f,Updated TimerQueue,11185388485
7e2740e713855e20df23d2c6724c90818a5ec8ad,Remove code duplicate,11185388485
a03ce91d6be4f621815757aecdcee12f1cdb5613,Added fileChannels cache to reduce the number of open/close,11185388485
c9ea369e7552b784a1a62ab35e39f587b9c34927,Fixed the deadlock during shutdown. Added timer based files closing. Indexing is not finished yet.,11185388485
0553f26165e6b6b450845a2d39d70a913ba66c3e,Fixed the concurrency problem in the cache,11185388485
0e81f993d600ca50fd9e84169839b962d86699d4,binary search within index nodes,11185388485
66d24ebca334a9318dd063d7e8b79b58feb3bde7,indexing working as a module; need to be integrated,11185388485
1b8ae0ab8b144654ce7d4136ffa8eba69405e3ca,indexing implemented and integraged. The index nodes store the timestamps of only the first record in each data segment.,11185388485
5117fd36ea4015d1761bc9608ecf9f1d09a917d3,Indexing working and integrated without read/write from disk.,11185388485
92b121b43fb6697ffcb52710413403bb1e024b47,Added a test for record appends,11185388485
681eea6a64ef4e2784e6517df69d64eaa4258bdc,Added persistence for indexing,11185388485
d2d948a74caafd5b3e2359c1f248bc5955b27e2e,index read/write on remote working. Not storing the index in GS. Has some problems with reading DSes from GS.,11185388485
63ce9c29332db447b675f4070a870196e5ae17bc,Fixed remoting from the remote node.,11185388485
c3fb9dd3052f849be019b85aada08606902b46dd,Indexing is working properly. Policy for loading from GS and the primary node need to be revised.,11185388485
63c2fc07248cb8336a7bb73c3b9e133af740ebd7,Added a queue for inodeBlock storage,11185388485
e8fbd472cd00734a034b93bc2f6207dc42776917,Changed gRPC with Thrift. RPC between nodes is working.,11185388485
4191e6833e370206464d3770e9a6688e1bb3cff5,"Thrift RPC working, not tuned the RPC. CLI updated with RPC.",11185388485
c8b01dd9d90e6d275acca962913a5042c1bfa373,Added batch append operation,11185388485
f4ac83445180a84547c1edec97220f00269ccfb4,Added an interface for batched append,11185388485
54a287e94d8ba6f344697f223886a59fa3ca5208,After append test; added batching and NoOP RPC; LRUCache has a bug due to iterations,11185388485
1d79a2f7004f599ca547c43d77e93e0f48962c6a,update time,11185388486
b4575ab53afd0cc53428218e73c22effeb5a1406,Update README.md,11185388487
41ef46892ba34c22568bc521badd807d0548d5d6,Create Posts “top-10-albums-of-2019”,11185388490
dad391dc8c6de0d94a6a306dc49f9ace36b33c3f,"merge master -Dorg -Snone

Repository: ome/ansible-role-docker-tools
Already up-to-date.

Generated by DOCKER-merge#1005 (https://ci.openmicroscopy.org/job/DOCKER-merge/1005/)",11185388497
a54299bbd00203043d157023899d70d329da087f,notify when debig loggin is enabled,11185388503
43a94f7f31276af00f4fbde18e907bef72a22585,"implemented ultra fast router based on modification time / minute, cache_invalidates runs now per minute instead of request",11185388510
44ef04669d41e5e9b59b5f34dfd5f1bfb8125d5f,test rmd,11185388518
ffda43506241d2a1b99d55c16a41d827d1349c37,Automatically backed up by Learn,11185388523
7677db28a0f58cffcd1ec191dfa0d9656fe83882,Add files via upload,11185388526
b7792656fa31ff6cc3299069086fe1cbfde36add,random map. no check,11185388531
c9b165629dc897e008a4332236dc7245bae8c90b,Update README.md,11185388534
d256b484f6563af22b04c425c1eff7035bab4b17,Fix,11185388550
9502374207fd937818b566ff642cb362f4cac8ba,Added resources,11185388554
9497ae91f9898d957717af9cf128623fac57d596,Update hello-world.md,11185388571
d86f48d4aa85eb10f6b63875f73fad59ab9d2cbd,translation -> translationInScrollView,11185388572
2bd7731c51bd8d9dc82a824cdefae51aaaf6d09a,01012020-2,11185388574
ce83942dc95b2de675d6f6ab5c423fd4d052e32a,implement rotating,11185388575
706e90a0339fae592a3854849548a5c2010b90ab,Skip scheduling the pod if it has been assumed and the pod updates could be skipped.,11185388580
26b52e84a438b00c0f898407f7193f2d70843450,"Merge pull request #86230 from hex108/skip_schedule

Scheduler handles pod annotation updates during scheduling more gracefully",11185388580
de215582d72e5ca52c71cc6b020c2f1e2d005a13,update,11185388587
9b13ce966f3d34da3905b78c7b5565ad2ca9a9cb,Automatic Update,11185388594
771efbc5aecd0d003458da56b8c4bc7865aacc66,Update aboutme.md,11185388601
85a9e576446ecfe7766ddf0ac70e5871259f10c0,New libraries for Internal DAC as I2S Audio,11185388603
03e7c5bc5c7cdd4e8cc46e44fc6a31ecd82c269e,Playing selected preset URL Stream with internal DAC,11185388603
4f45b96d6a1328629509edf68ae3a47ed8a1a349,CHA-1 Added kibana.yml,11185388613
c8d29b65e1e8f3d3335e5c51c5c4705152152447,Merge branch 'master' of https://github.com/htstinson/public,11185388613
0d7cb7679b95c35ad9365f7d6411586e9c8abe3b,Add files via upload,11185388614
b5209f7c3a097dd1a423ff7a9196a81a330b77b5,Update docs.js,11185388618
5a730410677c6bb16c43aaca52ff8a01dd40f6b3,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""ongtrieuhau8610988255863.001._.gmail.com.json""}",11185388625
d3d79edc4d96999836ef560188dce3469d50cdd7,updated README,11185388632
0ad464d91a95b94566b30e921b7c5dd9f27923da,Auto-release 164382793440.dkr.ecr.us-west-2.amazonaws.com/eks-primer:6dc37b87,11185388634
8079572fee6786059c0ce253cdc2c806bf59006a,update exampleSite config,11185388643
ffbe8e70a9a586c8d3d01455f6832c0b7920c675,feat:BFS学习,11185388648
f3366527fba60b46697ef9fa5032a864b544d355,Update CHANGELOG.md,11185388651
dbb8933c3b6479d87a5dce3055bf3748b9535c80,'',11185388652
b25085a737c19f962ce47402feca55a5af194a0b,python-mysqlclient: rebuild for Python 3.8.1.,11185388660
e47efd2f189db79c399fa7537df8cafb7c34e681,python3-nacl: rebuild for Python 3.8.1.,11185388660
56ea329a17742394035f52720f9e28339c1c374c,python-namedlist: rebuild for Python 3.8.1.,11185388660
1860d1dce2e575e48f0fc705976e2fa72219166d,python-natsort: rebuild for Python 3.8.1.,11185388660
b5364d882724e6f714fbdadaf915ec6d63ada359,python-nbxmpp: rebuild for Python 3.8.1.,11185388660
8ac118aada3b7b70b3d1d3c87d18b5ccd485cacd,python-ndg_httpsclient: rebuild for Python 3.8.1.,11185388660
3b3302ecf5eb8178c055ed6cb4ff923cb6a542b3,python3-neovim: rebuild for Python 3.8.1.,11185388660
ded56fb70f72caa475783962ce25c52d69679c19,python-netaddr: rebuild for Python 3.8.1.,11185388660
61d684d2eb6cb17c90958a45033f7dd55be3ef78,python-netifaces: rebuild for Python 3.8.1.,11185388660
f1bce75eac86c4bd7d06fa47cf24bae46dcdd291,python3-networkx: rebuild for Python 3.8.1.,11185388660
43b6c11ea36d37989a1888679756d4b19576f6bc,python-nose: rebuild for Python 3.8.1.,11185388660
b5863c24a301ee4f77a69b30e83c201e6b9d8a04,python-nose2: rebuild for Python 3.8.1.,11185388660
5e4691a3fa7edf12de91e571e6b73a80d91f4874,python-npyscreen: rebuild for Python 3.8.1.,11185388660
84cae313c6a126148389191e4fd5dfdcf6f06060,python-ntplib: rebuild for Python 3.8.1.,11185388660
676a40954b7497f4c7ef298e4d16930b799c3646,python-numexpr: rebuild for Python 3.8.1.,11185388660
521b0221db4901abdfb5d46ab878d472a1ecd765,python-numpy-stl: rebuild for Python 3.8.1.,11185388660
984cc7d2113eb72a2b648edea35826f54ba0a915,python-oauth2client: rebuild for Python 3.8.1.,11185388660
3d939f87f6c88e2c8c7f72e40e3e8ae5fecf81fa,python-oauthlib: rebuild for Python 3.8.1.,11185388660
c973c3402bcce467d9c42f59f024e15c86843ee0,python-olefile: rebuild for Python 3.8.1.,11185388660
7b328e3f3d061fd10c51036e9d47a546dca19777,python3-oletools: rebuild for Python 3.8.1.,11185388660
15f25029514d43100f68e8fc80386d707eab0a20,styled leaderboard,11185388663
7d6193549a6e733682325129abb94f1e59d98d88,update,11185388670
f060a8b2079e05e789f07b0db24646bb9bf0fd9f,"Delete HELAIAN MATA KEPUTUSAN PRK TANJUNG PIAI 2019.csv

Replace with a new file",11185388674
36a7f736cfd40d29e7fef5fd953525b6d5b35535,adding starter files,11185388675
f61dce3070dbe91d9afd283acc79ae3b8adccf33,adding classes,11185388675
b70cb0cf5f12186a31fd0a166bc673a67af55c3d,Update index.html,11185388684
ccde20d0ef11c0777596514a699ad5b3914dcb35,"Update /home/rogue/.gitconfig
/home/rogue/.vimrc
/home/rogue/.xbindkeysrc
/home/rogue/.zshrc",11185388689
d9af9fd97a0ce2298243649095840161bca1f5e4,update analysis-env for scanpy external api,11185388691
9c3ea10abfd15638f85f311cb7ba379e56082672,Store test results properly; fix cyclical reference test bug,11185388704
315167eebaaf7c1c54d2c350e9c446225963c383,8 items update,11185388717
e939f69fc142bcca8206813588c956427da46a60,Pie Chart: Percentage of Total Fares by City Type,11185388722
565acb6baa8123d48e5b2f01282d5c04406966ce,Set notification status to (read=true),11185388726
0ce6360255ed6dfe2bce0750110d29afdae00589,"Merge pull request #16 from rodrigoferraro/develop

Set notification status to (read=true)",11185388726
1b95252add8869e55e1b2dee2f689a60667def02,change hero img url,11185388732
215abd2d29f8473700d42021e12c01be17d8b298,'',11185388740
1aa3299493f45b5324752ed7afca17ddad4fd1d4,"[broker] Allow for namespace default of offload threshold (#5872)

Most namespace level configurations have corresponding cluster
configuration that set a namespace default.

The offload threshold does not, which makes it more difficult to ensure
that namespaces have the cluster wide namespace defaults.

There is one small wrinkle with this commit in that `-1` is used as a
sentinel value to indicate to use the cluster default, this means that
if the cluster default is to have offloading on and it is desired to
  disable a specific namespace, the namespace needs to set this value to
  some negative number other than `-1`!",11185388743
797570de1ab161b9c77c657c0179893e530ddd28,97025279,11185388744
101105ab6e1ec95d19b08d2e08da6b221b35c4c5,Upgraded ROP,11185388746
b7076c085fe8e2e79b66ae9124aa57047a356dd1,"Merge pull request #5 from mwo-dk/upg/nuget-rop

Upgraded ROP",11185388746
ba654b482678f2140e8f5a28e033011f93b127ff,merge master -Dorg -Snone: PR 32 (Bump Bio-Formats version to 6.3.1),11185388748
fce580e3438a14dbd9ba5835156050a47d6428a0,"merge master -Dorg -Snone

Repository: ome/bio-formats-octave-docker
Already up-to-date.

Merged PRs:
  - PR 32 dgault 'Bump Bio-Formats version to 6.3.1'

Generated by DOCKER-merge#1005 (https://ci.openmicroscopy.org/job/DOCKER-merge/1005/)",11185388748
ac701f85e8e5f49b0840d9c74426e83cd2cc3db3,Update FAQ.md,11185388750
0879aa39a60ee7ca19de429178bfe31739f6695d,Update README.md,11185388759
be93f978e79e649eed2d94cc16d361fb947f5fe5,Delete Posts “top-10-albums-of-2010”,11185388760
96637315b28d740a66ad173ba9cbb1b495b2b025,corrected developerMode to default to false,11185388762
40dc2168323aa8f8dacc7853d9fec152793cf7d8,Implemented showPlayCountInHeader and hideWhenNothingPlaying,11185388762
2e2789e864672c6758e8062545b95f70f0cef302,Implemented progress bar update between data updates,11185388762
cc2e13e8f6eab66e88577d3d9785e88da660b0d7,Changed show play count in header feature to use text templates,11185388762
3e562e701d1fa501aba989d251b46b55089e37a5,v1.1.0,11185388762
ac7188a3c1723cad9068b1a5f828c065ca68054f,TB 2020-01-01 01:08:01 UTC 05a3a8a126b58a010474542f39c1cf231d6e02e2cfad2ef8aa43aaad1f84ffa5,11185388764
2a40f7b251cf17f5e70c78e6f784280ddfafc814,"docs: Link to issue regarding building on Arch Linux

This patch adds a link to the issue raised by @hughwilliams94 when
building Purebred on Arch Linux. Understandably this is only a
workaround, not a real fix or instructions. However I think it is still
better than not having anything at all.",11185388769
d9cc994f9840ca5e442cac253d8b89d6df850e7e,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""ghill539._.student.glendale.edu.json""}",11185388777
b52e257255bdaaee3d2626751ffe6b1cc365018f,latest commit,11185388782
6e2c6186eed41609fb8ec7c8c4f196e69e206603,Eliminación de redunancia con el doble tablero,11185388786
e30563d0d6eaac2db0944b9ef69e3058c4c3332f,Automatically backed up by Learn,11185388790
5c7672d3fcbf5044d57e3c0e71f2d19f01bbcad8,More invalid modal fixes,11185388792
658354d72e64f5fb533f3e7ac9825ca20e8dc54e,fix typo,11185388803
bf6c1cfe954cfbd56e7f47d3102faf401f0f4b4c,fix api path on form and add vars to example .env file,11185388807
0d9016c96c6c2e405207bb4e86b88cc92515be5b,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""ongtrieuhau861coderoogit._.gmail.com.json""}",11185388810
19ee2316a161c8f8c5b138513a2f0727594eaabf,fixing merge issues,11185388816
7e2987caf9e5c6de5f04a69c7a1c42deec631970,LISTA RODRIGOIPTV.m3u,11185388822
d6431aeafdccc5803fd0d4539d9d7d8ec1086a22,Added resources,11185388823
5507d25864bd330d5a2efb3ad5ecbade601ec404,Update VisualC SDLmain to VS2019,11185388832
0efa86bce631dc9cba9479717870109bbdb361d8,Update scrapage.html,11185388850
c8f44ed767f5db2a8dfa32a174b5defa209d968f,Update README.md,11185388851
b0863b89e4b74a6d8af2d5589ac12fbdd6931685,finishing beta project,11185388853
8aff1b824e92592f013bf5be570f0471ad7a901e,filter by tags,11185388856
71497337c98196694f7cbf6ad33cb0693efe754e,Format code for black checks.,11185388858
bfbd319dd55e94092f73d1900dd72de5875cdc35,Lastfm: 2019-12-31 19:08,11185388866
4772433153b28139b2e865c3d0b6320856323480,Automatically backed up by Learn,11185388869
8f24678f47435a3c7b3a5dfcad03a909bd836a44,[auto] add new log,11185388872
984b0209351843f50a875c7237d0d7b8a667f7d9,logs,11185388874
9315845a45f1fa00051ebeb0af539757209cd714,update,11185388881
11eb64d223aadd730a860fb94d3b4cc9f80034ff,Added usage example on tf.image.rgb_to_grayscale and tf.image.rgb_to_yiq,11185388915
178697109b5b9db1537f61037ad7e87b32f78fff,Updated usage example,11185388915
983a82c1ab29b1f2ad2751537e7754ab15673f7d,Fixed indentation,11185388915
93c6cf08da979e5499117bae85929f46e6327aa6,Updated README.md,11185388915
e552bd53f2d490668b298609a9bde5e1a8a6b6c2,Merge branch 'hotpotatoc' of https://github.com/HotPotatoC/tensorflow into hotpotatoc,11185388915
92545ef632e537f8257cf950037e69527a19cf21,Updated Usage example,11185388915
607e1e8cfac2ee20996d61b6f48097d8deaf9973,Updated usage example,11185388915
82a21381d5b8035735ea2010727a728541d3c47f,Updated Usage example,11185388915
e4ed049ca14ae8f2bd56d1299c26b76315dbeb94,Resolve conflict,11185388915
3d727a147ec02e39f849fd22ce9629b604de8eb8,Resolve conflict 2,11185388915
7363fa3030bec3c17cc16d30cf87ed21b8cf39ab,Merge branch 'master' of https://github.com/tensorflow/tensorflow into hotpotatoc-2,11185388915
bb7702aeaa32ad419d41912805fef5d8dd43a251,Added usage example for random_hue,11185388915
47a0a063fc0f912f036c489aefef02c542489e73,Updated random_hue example,11185388915
2de7239e771719c956397f2f614af2d28aa1805d,Updated rgb_to_yiq example,11185388915
264a4b7f20d3654bd29e9b335d6ddfe6115ac63b,Updated examples,11185388915
5c145b837609062d5ec5f0d2ddbd90c5fadee4ff,Udated usage example following the requested changes,11185388915
dfbdee8dc827dc7ab761a23ad4905a3532b096f0,Added doctest results,11185388915
47eaa311034e5f36fcb517a8c75e9498056b5f8f,Removed random_hue example because of an already existing pr,11185388915
3b85de94d347bf5c7319ead0c6dfe90d084dc9bd,Updated rgb_to_yiq example,11185388915
b8ee3e9ef214082ed4205b59d525842a09ee0496,Updated rgb_to_yiq example,11185388915
ed518b2b06760b7317bebce5e51ee2d14238efcd,add readme.txt,11185388919
bc4562268254f34fcf2748e3284f78a620c730b5,Delete .backup.sh.swp,11185388930
ccdb53364adc8e574cb561db4186028215a85c60,update,11185388936
1670b0254ba3f0ad7247a88df7c6b2e712513871,woah bro,11185388938
e8d993da76608981fd517b8b2c5fb2da971f2e4e,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""ddeleon538._.student.glendale.edu.json""}",11185388943
c13717183bf9b20d322df03a6ed27657a4a56f64,host: redha: new dpi2 kernel + bench it + fixes in barplot/raw2df,11185388948
7150c38a68b452674aa7a288755da284dae379b3,0.10a/번역완료,11185388949
8f4a64a11dbc00399bea3f6ab90304525cd2e44d,Create 187. Repeated DNA Sequences.py,11185388952
328b75a97122c109dfa406731397841f68c7c710,"Refined controller positioning and auto naming, fixes #10",11185388953
ff052622ecb8006e6ab92c3e086c2e6ca5d35fa7,Added resources,11185388954
8e2cb51976dbc60146c536f71f761473fa0b1aa4,Rename TestEnvironment.memoizedKeys->memoizationRoots; More DebugProperties documentation,11185388958
fad35c4778789cb969a3ba561bf6e5729c29202b,Remove .asInstanceOf in Http4sContext.IMPL (Intellij highlighting for Aux is fixed),11185388958
511b59b363f990c8bc9768904486dbd0d8f3a2d5,Remove .asInstanceOf in Http4sContext.IMPL (Intellij highlighting for Aux is fixed),11185388958
9ffbac13d8ca4860ab9548e88bd1f210f271dbe1,"Bug/802 scalatest (#803)

* an attempt to fix test initialization

* scalatest workarounds",11185388958
b8ffe1c984de2aec73aae6dc71eb3762ec088277,scalatest workarounds,11185388958
542060e6bc8e353564d4d1b33130dd0076acab32,Fix Scalatest test output R2 (#800),11185388958
bd631d5beebea378a7eb98653695e25ac4f7e7d0,"Remove redundant IntegrationCheckFailedException, move IntegrationCheckException to distage-framework-api",11185388958
0b5a1f10327b65d54d43e7c3bb30e5bf4d394529,Enable only `classInfo` in PluginLoader scan,11185388958
b7484338e22182072ab21f753e3214bbc6969ddd,Correctly apply `moduleOverrides` to TestEnvironment,11185388958
919b541e84b94b1f761524d294d3cdc42019ba89,"Workaround for scalatest not reporting the package and class filtering settings, hacky heuristic – Scan test subpackage and one enclosing package for tests.",11185388958
dbcfa494a1e0c028de42aadfc83ebdfa0c4e34aa,Improve test formatting and reporting of integration check failures,11185388958
2c0b79c4817bc17b7a33d0a66ac84c2798219b3b,fix mdoc build,11185388958
24ca27b740bb14faed7bbb0ae3e4d17a9847ce8c,spikes and sounds,11185388962
5a2f2665d66bbb3b0c06e129eb603615c3ce8b03,"merge master -Dorg -Snone

Repository: ome/devslave-c7-docker
Already up-to-date.

Generated by DOCKER-merge#1005 (https://ci.openmicroscopy.org/job/DOCKER-merge/1005/)",11185388968
c480cdfc5ec234400b653dbc1fb26b8a6a3d1429,added files for bow part 3 with some spark stuff,11185388971
38f53cf108a0ba2deb3255fe13c65035914b742b,Deploy kguidonimartins/monitora-derramamento-oleo to github.com/kguidonimartins/monitora-derramamento-oleo.git:gh-pages,11185388978
e683a1613f4ef26ecb0b0e50c1790c8792b4f446,Automatically backed up by Learn,11185388980
7ef23b16a83e428f38d374b54ac4ad3aa6cd05d6,Update index.md,11185388985
1cc02c15da10e5cba97897f8ca5a3a9a1f4f7d44,rebuild pages,11185388988
cd06e20d1b419a57688019f17ea036b614ca06a4,rn,11185388993
2340cb0ed57deeff2413c0b16a25be4152af0b57,Create Windows - Saving IPv6 Addresses with Zone Index into hosts file.ps1,11185388993
a901f2af279fcb17b305ca6b9dc2cbc6b5229801,rm vs file,11185388996
2d8dd97987347c6511d0ac83c59d8db820c53e37,"fix typo in dir names embeded -> embedded
add another sql file which adds a column to motos table to assert batch migrations work",11185388999
70ec2bb5b09406a5806ebfb04685b388a4763a9f,"Translated using Weblate (Chinese (Simplified))

Currently translated at 100.0% (111 of 111 strings)

Translation: queue-13.0/queue-13.0-queue_job
Translate-URL: https://translation.odoo-community.org/projects/queue-13-0/queue-13-0-queue_job/zh_CN/",11185389000
fe44269c43d4fc41784395bab1962b86b758143b,"Translated using Weblate (Chinese (Simplified))

Currently translated at 100.0% (5 of 5 strings)

Translation: queue-13.0/queue-13.0-queue_job_subscribe
Translate-URL: https://translation.odoo-community.org/projects/queue-13-0/queue-13-0-queue_job_subscribe/zh_CN/",11185389000
879162fb4f43be306c160ecf5316fae5f0be9546,message_2020-01-01T01:08:14,11185389001
3d56d9d6f654388a19346f903e6f47026bc9355a,Old,11185389017
10cf0199049291d82834828380d2fc21a26fc3e8,Cron Update 1/1/20 1:08:15 AM,11185389035
cad205b2c317369df32c097d61b932054b8c4b31,Build 0.10.1912.3105 changes. [skip ci],11185389037
dbb8933c3b6479d87a5dce3055bf3748b9535c80,'',11185389052
e85cc32c4722e68ac1d7c8b3f4f7f4f0cadd0256,add opengapps,11185389060
f1918283f29213d03c64de40b9a41c01bc639acf,Done.,11185389063
71ae5291c0c84d1b23ee34b93367405c1a1c324e,Can now create and see drinks and desserts,11185389071
fb95bf5b956820dec8dcc8034295ee66af5c041a,Automatically backed up by Learn,11185389076
ac475e3f7aebbc51b44ce754e385e287ebd07d47,Build 0.10.1912.3105 changes. [skip ci],11185389089
f850052369a035ee7d30c267425bb2d7cec96291,"{""Creator"":"".ByEffectiveUser[fbrothe534@student.glendale.edu]"",""Name"":""oth.hotro._.gmail.com.json""}",11185389090
07379bc8b7f9899efe9ab87b0028cc372f2c79e6,"- PID tuning
- linear advance tuning
- Enable s-curve acceleration
- Decrease acceleration to 1000",11185389098
0945b46683dfd12b0c07df5af64873e87a57edc6,:memo: CHANGELOG,11185389102
b8a16f5711e17e8b1497e6772db0e0eb079144a1,"Fixed Lighting Exposure Issue

Fixed a problem where the exposure within the render settings and post processing were too high. This caused issues as lights had to have an extreme brightness associated with them in order to make an impact on the scene, this has now been resolved.",11185389109
fb2f6d187afde9326a2e86c1e69f61d890675861,update news,11185389124
af542bcc5e815e1fa949819c3bf837ef914eb221,Add SpeedTracker test (scheduled),11185389126
fb72cfd892ff0791ace15edb948967e4f5aa0b94,New content on the database,11185389128
a0fec32f65f4c46aed7508468b477c99e18033e2,Added Localization Translation to Static Javascript Strings,11185389131
0a1dd48e46737e7b2eb32dcc2386aca82e455877,my commit message,11185389134
9a32f28ba9b59196da5d0907bb3b1270c91ccd9a,update,11185389135
40deb5c171444f60e6d7d4ec849464f0c10fb555,phrasing,11185389138
215abd2d29f8473700d42021e12c01be17d8b298,'',11185389139
e5cb45ca5c2fd9f4f0759108804658ac3aaeb619,"WIP: Allow a test module to run with different variants to the plan

The current OIDCC client certifications have a requirement that, when
testing client authentication methods other than client_secret_basic,
the client still have to prove that is also supports
client_secret_basic.

There are two ways we could do this:

1) have the client run the testplan with client_secret_basic, as well as the
testplan for any other client authentication types it wants to test

2) have the client run just the testplan for the client authentication
type it wants to certify with, and have a special test module that the
client knows it has to use client_secret_basic with, and that test
module overrides the client authentication variant to be different
than the plan's.

I'm not convinced '2' is ultimately the best way to write the tests,
but it's what we're currently doing and it seems better to have the
variant overridden completely at the system level instead of the test
module trying to pretend it's running than with a different variant
than it actually is.

reverts commit ea3e66f4c25feba88fffaf691381af3ab1254981 and parts of
the others that added OIDCCClientTestClientSecretBasic.

see #687",11185389143
bbe7400874a346cf66c275d7da82c23d8a4f02bd,Update README.md,11185389145
b02d46d8814037029364e4eede8e36ca58b8a52c,Build 0.10.1912.3105 changes. [skip ci],11185389147
07540b6120eb1b58aad7b8d34e789da9dff38a2a,Update ALT,11185389148
